3980	1	3981	56
3980	1	3981	57
3980	1	3981	58
3980	1	3981	59
3980	1	3981	60
3980	1	3981	61
3980	1	3981	62
3980	1	3981	63
3980	1	3981	64
3980	1	3981	65
3980	1	3981	66
3980	1	3981	67
3980	1	3981	68
3980	1	3981	69
200	4	1112	24
200	4	1112	25
200	4	1112	26
200	4	1112	27
200	4	1112	28
200	4	1112	29
200	4	1112	30
200	4	1112	31
3771	4	1928	40
3771	4	1928	41
3771	4	1928	42
3771	4	1928	43
3771	4	1928	44
3771	4	1928	45
3771	4	1928	46
3771	4	1928	47
3771	4	1928	48
3771	4	1928	49
3771	4	1928	50
4187	1	4188	45
4187	1	4188	46
4187	1	4188	47
4187	1	4188	48
4187	1	4188	49
4187	1	4188	50
4187	1	4188	51
4187	1	4188	52
4187	1	4188	53
4187	1	4188	54
4187	1	4188	55
4187	1	4188	56
4187	1	4188	57
4187	1	4188	58
4187	1	4188	59
4187	1	4188	60
4187	1	4188	61
4187	1	4188	62
4187	1	4188	63
4187	1	4188	64
4187	1	4188	65
4187	1	4188	66
6124	4	2576	27
6124	4	2576	28
6124	4	2576	29
834	2	4448	62
7516	8	7781	12
7845	8	7701	40
7845	8	7701	41
7845	8	7701	42
7845	8	7701	43
541	4	3330	12
9128	9	9129	50
9128	9	9129	51
9128	9	9129	52
9128	9	9129	53
3050	8	7728	47
3050	8	7728	48
3050	8	7728	49
3050	8	7728	50
3050	8	7728	51
3050	8	7728	52
3050	8	7728	53
3050	8	7728	54
3050	8	7728	55
3050	8	7728	56
3050	8	7728	57
3050	8	7728	58
3050	8	7728	59
3050	8	7728	60
3050	8	7728	61
3050	8	7728	62
3050	8	7728	63
3050	8	7728	64
3050	8	7728	65
3050	8	7728	66
3050	8	7728	67
3050	8	7728	68
6161	4	3241	14
4643	2	4988	66
2021	8	7785	51
2021	8	7785	52
2021	8	7785	53
4647	2	4849	54
4647	2	4849	55
4647	2	4849	56
4647	2	4849	57
4647	2	4849	58
4647	2	4849	59
4647	2	4849	60
3654	1	4136	22
4809	2	4509	64
4809	2	4509	65
4809	2	4509	66
4809	2	4509	67
2140	2	4613	60
1758	2	4661	65
4647	2	5020	68
1614	4	884	15
1614	4	884	16
1614	4	884	17
1614	4	884	18
1614	4	884	19
1614	4	884	20
1614	4	884	21
4399	2	5063	41
5740	3	5271	57
5740	3	5271	58
5740	3	5271	59
5740	3	5271	60
5740	3	5271	61
5740	3	5271	62
5740	3	5271	63
5740	3	5271	64
5740	3	5271	65
5740	3	5271	66
5740	3	5271	67
4623	2	4936	56
4623	2	4936	57
3717	2	4538	61
3717	2	4538	62
3717	2	4538	63
3717	2	4538	64
3717	2	4538	65
3717	2	4538	66
5888	3	5921	68
6546	5	7368	23
6546	5	7368	24
5910	3	5508	60
5910	3	5508	61
5910	3	5508	62
5910	3	5508	63
10393	9	10394	17
10393	9	10394	18
10393	9	10394	19
10393	9	10394	20
10393	9	10394	21
3091	2	4414	63
4844	2	4293	44
1748	2	4615	64
1748	2	4615	65
420	4	3663	27
420	4	3663	28
420	4	3663	29
420	4	3663	30
420	4	3663	31
420	4	3663	32
4718	2	4651	59
4718	2	4651	60
2003	1	4147	41
2003	1	4147	42
2003	1	4147	43
2003	1	4147	44
2003	1	4147	45
2003	1	4147	46
2003	1	4147	47
2003	1	4147	48
2003	1	4147	49
2003	1	4147	50
2003	1	4147	51
2003	1	4147	52
2003	1	4147	53
2003	1	4147	54
2003	1	4147	55
2003	1	4147	56
2003	1	4147	57
2003	1	4147	58
2003	1	4147	59
2003	1	4147	60
2003	1	4147	61
7840	8	7731	48
7840	8	7731	49
7840	8	7731	50
700	4	653	45
700	4	653	46
700	4	653	47
700	4	653	48
700	4	653	49
6253	4	6252	3
4827	2	4310	58
7575	8	7701	40
7575	8	7701	41
7575	8	7701	42
7575	8	7701	43
9674	9	9675	15
9674	9	9675	16
9674	9	9675	17
9674	9	9675	18
10144	9	10145	41
10144	9	10145	42
10144	9	10145	43
10144	9	10145	44
10144	9	10145	45
10144	9	10145	46
10144	9	10145	47
10144	9	10145	48
10144	9	10145	49
10144	9	10145	50
10144	9	10145	51
10144	9	10145	52
3384	2	4394	63
3384	2	4394	64
4510	2	4742	63
3084	9	8256	50
3084	9	8256	51
3084	9	8256	52
3084	9	8256	53
3084	9	8256	54
6943	5	6944	56
4646	2	4310	54
4646	2	4310	55
4302	2	5130	59
6377	5	6378	30
6377	5	6378	31
6377	5	6378	32
6377	5	6378	33
10409	9	8553	57
10409	9	8553	58
10409	9	8553	59
10409	9	8553	60
10409	9	8553	61
10409	9	8553	62
1831	8	7653	64
4668	2	5051	67
4302	2	4670	59
4548	2	4855	65
3721	4	114	34
3721	4	114	35
3721	4	114	36
3721	4	114	37
4775	2	4317	58
4775	2	4317	59
4775	2	4317	60
5074	2	5131	44
5074	2	5131	45
4886	2	4238	44
4886	2	4238	45
4886	2	4238	46
2831	2	4984	65
2831	2	4984	66
4328	2	4283	57
6621	5	6622	57
6621	5	6622	58
6621	5	6622	59
6621	5	6622	60
6621	5	6622	61
1747	2	4253	59
1747	2	4253	60
3152	2	4333	71
7576	8	7659	4
7576	8	7659	5
7576	8	7659	6
1492	9	9590	2
7604	8	7753	10
7604	8	7753	11
4566	2	5059	50
4665	2	4277	65
4665	2	4277	66
7198	5	6814	38
7198	5	6814	39
7198	5	6814	40
7198	5	6814	41
7198	5	6814	42
7198	5	6814	43
7198	5	6814	44
7198	5	6814	45
7198	5	6814	46
7198	5	6814	47
7198	5	6814	48
7198	5	6814	49
7198	5	6814	50
7198	5	6814	51
7198	5	6814	52
7198	5	6814	53
7198	5	6814	54
7198	5	6814	55
7198	5	6814	56
7198	5	6814	57
7198	5	6814	58
7198	5	6814	59
4305	2	4447	70
4305	2	4447	71
4545	2	4926	65
4507	2	4845	65
4507	2	4845	66
4507	2	4845	67
4493	2	4567	63
4493	2	4567	64
4643	2	4301	53
4643	2	4301	54
4643	2	4301	55
1152	2	5084	59
1152	2	5084	60
4716	2	4501	58
10	2	4240	51
10	2	4240	52
10	2	4240	53
10	2	4240	54
10	2	4240	55
10	2	4240	56
4964	2	5095	65
472	4	6040	33
472	4	6040	34
472	4	6040	35
472	4	6040	36
472	4	6040	37
4455	2	4637	63
4455	2	4637	64
4455	2	4637	65
1079	2	4871	48
1079	2	4871	49
1079	2	4871	50
1079	2	4871	51
3275	2	4454	63
4473	2	5037	61
4473	2	5037	62
4780	2	4596	66
4780	2	4596	67
4369	2	4487	67
4369	2	4487	68
4369	2	4487	69
4369	2	4487	70
4369	2	4487	71
2537	2	4761	63
2537	2	4761	64
4446	2	4650	64
4446	2	4650	65
4334	2	4277	60
4334	2	4277	61
4334	2	4277	62
4334	2	4277	63
3110	4	1453	51
3110	4	1453	52
7782	8	7853	53
7782	8	7853	54
7782	8	7853	55
7782	8	7853	56
7782	8	7853	57
3240	2	4661	64
1306	2	4789	58
4809	2	5081	61
4809	2	5081	62
3152	2	4728	64
3152	2	4728	65
849	2	4714	58
849	2	4714	59
2431	2	5076	60
2431	2	5076	61
2431	2	5076	62
2431	2	5076	63
2431	2	5076	64
2431	2	5076	65
2431	2	5076	66
2431	2	5076	67
2431	2	5076	68
2431	2	5076	69
6189	4	3346	39
6189	4	3346	40
6189	4	3346	41
6189	4	3346	42
6189	4	3346	43
6189	4	3346	44
6189	4	3346	45
6189	4	3346	46
312	4	1954	41
312	4	1954	42
312	4	1954	43
312	4	1954	44
312	4	1954	45
312	4	1954	46
312	4	1954	47
312	4	1954	48
312	4	1954	49
312	4	1954	50
312	4	1954	51
312	4	1954	52
312	4	1954	53
312	4	1954	54
312	4	1954	55
312	4	1954	56
312	4	1954	57
312	4	1954	58
312	4	1954	59
312	4	1954	60
312	4	1954	61
312	4	1954	62
312	4	1954	63
312	4	1954	64
312	4	1954	65
4365	2	4366	58
4365	2	4366	59
4365	2	4366	60
4664	2	4249	52
5344	3	5332	67
5344	3	5332	68
2343	8	7654	55
2343	8	7654	56
2343	8	7654	57
2343	8	7654	58
2343	8	7654	59
2343	8	7654	60
4423	2	4424	65
2398	8	7659	5
2398	8	7659	6
1911	9	10257	6
331	2	4613	66
331	2	4613	67
2954	4	1299	35
2954	4	1299	36
2954	4	1299	37
2954	4	1299	38
2954	4	1299	39
2954	4	1299	40
2954	4	1299	41
2954	4	1299	42
2954	4	1299	43
2954	4	1299	44
2954	4	1299	45
2954	4	1299	46
2954	4	1299	47
2954	4	1299	48
2954	4	1299	49
2954	4	1299	50
2954	4	1299	51
2954	4	1299	52
2954	4	1299	53
2954	4	1299	54
2954	4	1299	55
2954	4	1299	56
2954	4	1299	57
2954	4	1299	58
2954	4	1299	59
2954	4	1299	60
2954	4	1299	61
2954	4	1299	62
2954	4	1299	63
4401	2	4969	57
4401	2	4969	58
4401	2	4969	59
3090	2	4378	53
3090	2	4378	54
2338	2	4642	63
4563	2	4418	66
4563	2	4418	67
4563	2	4418	68
3774	8	7717	55
3774	8	7717	56
3774	8	7717	57
3774	8	7717	58
3774	8	7717	59
5739	3	5177	63
5739	3	5177	64
5739	3	5177	65
5739	3	5177	66
5739	3	5177	67
5739	3	5177	68
5739	3	5177	69
5739	3	5177	70
5739	3	5177	71
5976	4	2132	27
5976	4	2132	28
5976	4	2132	29
5976	4	2132	30
5976	4	2132	31
5976	4	2132	32
5976	4	2132	33
5976	4	2132	34
5976	4	2132	35
5976	4	2132	36
5976	4	2132	37
5976	4	2132	38
5976	4	2132	39
5976	4	2132	40
5976	4	2132	41
5976	4	2132	42
5976	4	2132	43
4208	1	3860	3
2354	2	5130	61
4970	2	4489	59
4970	2	4489	60
4970	2	4489	61
4970	2	4489	62
4970	2	4489	63
4970	2	4489	64
4970	2	4489	65
2299	2	5146	38
817	2	4685	54
3478	2	4254	67
8575	9	8576	9
8575	9	8576	10
1748	2	4240	57
6615	5	6618	53
6615	5	6618	54
3352	8	7761	54
3352	8	7761	55
3352	8	7761	56
3352	8	7761	57
3352	8	7761	58
3352	8	7761	59
3352	8	7761	60
3352	8	7761	61
3352	8	7761	62
2560	4	3781	31
2560	4	3781	32
2560	4	3781	33
2560	4	3781	34
6033	4	1214	61
4540	2	4593	56
4935	2	4624	53
4935	2	4624	54
4935	2	4624	55
6451	9	8164	37
6451	9	8164	38
6451	9	8164	39
6451	9	8164	40
4707	2	4275	54
2379	2	5030	58
4514	2	4937	59
4514	2	4937	60
4514	2	4937	61
4514	2	4937	62
2273	4	339	62
2273	4	339	63
2273	4	339	64
2273	4	339	65
2273	4	339	66
2273	4	339	67
2273	4	339	68
2273	4	339	69
6228	4	3236	16
6228	4	3236	17
6228	4	3236	18
6228	4	3236	19
6228	4	3236	20
6228	4	3236	21
6228	4	3236	22
6228	4	3236	23
6228	4	3236	24
6228	4	3236	25
6228	4	3236	26
6228	4	3236	27
6228	4	3236	28
6228	4	3236	29
6228	4	3236	30
6228	4	3236	31
6228	4	3236	32
6228	4	3236	33
6228	4	3236	34
6228	4	3236	35
693	2	4323	59
2533	2	4846	72
2930	4	3099	26
2930	4	3099	27
7537	8	7674	3
4551	2	4552	67
4551	2	4552	68
4551	2	4552	69
4551	2	4552	70
2041	1	3965	14
2041	1	3965	15
2041	1	3965	16
2041	1	3965	17
2041	1	3965	18
2041	1	3965	19
2041	1	3965	20
2041	1	3965	21
2041	1	3965	22
2041	1	3965	23
2041	1	3965	24
2041	1	3965	25
2041	1	3965	26
2041	1	3965	27
2041	1	3965	28
2041	1	3965	29
1810	8	7659	41
1810	8	7659	42
1810	8	7659	43
1810	8	7659	44
1810	8	7659	45
1810	8	7659	46
1810	8	7659	47
1810	8	7659	48
1810	8	7659	49
4367	2	4715	49
6959	5	6350	52
6959	5	6350	53
6959	5	6350	54
6959	5	6350	55
4393	2	5087	62
3481	2	4284	62
6252	4	6253	4
891	2	4238	54
6234	4	6131	22
6234	4	6131	23
6234	4	6131	24
4007	1	3822	33
4007	1	3822	34
4007	1	3822	35
2110	4	875	37
2110	4	875	38
2110	4	875	39
2110	4	875	40
2110	4	875	41
7518	8	7654	59
7518	8	7654	60
7518	8	7654	61
7518	8	7654	62
7518	8	7654	63
7518	8	7654	64
7518	8	7654	65
7518	8	7654	66
4816	2	4487	57
7622	8	7659	6
7622	8	7659	7
4606	2	4612	55
4581	2	4582	51
4850	2	4824	67
4975	2	4466	70
2180	8	7654	44
2400	2	5116	58
2400	2	5116	59
1765	2	4717	69
8780	9	8781	44
8780	9	8781	45
8780	9	8781	46
8780	9	8781	47
8780	9	8781	48
8780	9	8781	49
8780	9	8781	50
8780	9	8781	51
8780	9	8781	52
8780	9	8781	53
8780	9	8781	54
8780	9	8781	55
8780	9	8781	56
8780	9	8781	57
8780	9	8781	58
8780	9	8781	59
8780	9	8781	60
8780	9	8781	61
8780	9	8781	62
8780	9	8781	63
8780	9	8781	64
8780	9	8781	65
4359	2	4558	64
4359	2	4558	65
4359	2	4558	66
7633	8	7791	45
4271	2	4526	64
4271	2	4526	65
4578	2	4325	66
4578	2	4325	67
4578	2	4325	68
4578	2	4325	69
4578	2	4325	70
4630	2	4742	62
2532	8	7656	39
2532	8	7656	40
2532	8	7656	41
2532	8	7656	42
2532	8	7656	43
2532	8	7656	44
2532	8	7656	45
6546	5	6912	23
6546	5	6912	24
6546	5	6912	25
6546	5	6912	26
2379	2	4323	54
3384	2	4825	57
4927	2	4317	58
3143	9	8380	54
3143	9	8380	55
3143	9	8380	56
3143	9	8380	57
3143	9	8380	58
4851	2	5010	66
4851	2	5010	67
4646	2	4335	67
4646	2	4335	68
4943	2	4254	63
4943	2	4254	64
1446	4	1406	47
1446	4	1406	48
1446	4	1406	49
1446	4	1406	50
1446	4	1406	51
1446	4	1406	52
1446	4	1406	53
1446	4	1406	54
7727	8	7717	52
7727	8	7717	53
7727	8	7717	54
7727	8	7717	55
7727	8	7717	56
7727	8	7717	57
7727	8	7717	58
3554	4	5975	40
3554	4	5975	41
3554	4	5975	42
3554	4	5975	43
3554	4	5975	44
3554	4	5975	45
3554	4	5975	46
3554	4	5975	47
3554	4	5975	48
3554	4	5975	49
7268	5	7269	11
7268	5	7269	12
7268	5	7269	13
7268	5	7269	14
7268	5	7269	15
7268	5	7269	16
7268	5	7269	17
7268	5	7269	18
7268	5	7269	19
7268	5	7269	20
3905	4	6032	9
3905	4	6032	10
3905	4	6032	11
3905	4	6032	12
778	2	5118	67
778	2	5118	68
778	2	5118	69
537	8	7723	13
537	8	7723	14
537	8	7723	15
537	8	7723	16
1239	6	4136	40
3094	2	4524	64
3094	2	4524	65
3094	2	4524	66
5985	4	1935	21
5985	4	1935	22
5985	4	1935	23
5985	4	1935	24
5985	4	1935	25
5985	4	1935	26
5985	4	1935	27
5985	4	1935	28
5985	4	1935	29
5985	4	1935	30
5985	4	1935	31
5985	4	1935	32
4361	2	4985	69
4361	2	4985	70
7859	8	7658	55
7859	8	7658	56
4689	2	4314	70
2566	4	2888	48
2566	4	2888	49
2566	4	2888	50
2566	4	2888	51
2566	4	2888	52
2566	4	2888	53
2566	4	2888	54
1093	4	2425	32
1093	4	2425	33
1093	4	2425	34
1093	4	2425	35
1093	4	2425	36
1093	4	2425	37
1093	4	2425	38
1093	4	2425	39
1093	4	2425	40
1093	4	2425	41
1093	4	2425	42
1093	4	2425	43
1093	4	2425	44
1093	4	2425	45
1093	4	2425	46
1093	4	2425	47
1093	4	2425	48
1093	4	2425	49
1093	4	2425	50
1093	4	2425	51
1093	4	2425	52
1093	4	2425	53
1093	4	2425	54
1093	4	2425	55
1093	4	2425	56
1093	4	2425	57
1093	4	2425	58
1093	4	2425	59
1093	4	2425	60
1093	4	2425	61
1093	4	2425	62
1093	4	2425	63
1093	4	2425	64
1093	4	2425	65
1093	4	2425	66
1093	4	2425	67
4912	2	5139	40
893	3	5619	55
4659	2	4469	60
2351	4	6002	20
2351	4	6002	21
2351	4	6002	22
512	4	6237	17
512	4	6237	18
512	4	6237	19
512	4	6237	20
2354	2	5105	59
2354	2	5105	60
2354	2	5105	61
817	2	4757	45
817	2	4757	46
817	2	4757	47
891	2	4422	56
891	2	4422	57
891	2	4422	58
891	2	4422	59
891	2	4422	60
891	2	4422	61
891	2	4422	62
6312	4	6311	26
6312	4	6311	27
6312	4	6311	28
6312	4	6311	29
6312	4	6311	30
6312	4	6311	31
6312	4	6311	32
6312	4	6311	33
6312	4	6311	34
6312	4	6311	35
6312	4	6311	36
6312	4	6311	37
2884	2	4762	52
2884	2	4762	53
2884	2	4762	54
2884	2	4762	55
2884	2	4762	56
2884	2	4762	57
2884	2	4762	58
4905	2	4492	48
4905	2	4492	49
4905	2	4492	50
4905	2	4492	51
5110	2	5068	57
5110	2	5068	58
937	2	4984	57
937	2	4984	58
937	2	4984	59
937	2	4984	60
4879	2	5060	62
4879	2	5060	63
2177	2	5143	63
2177	2	5143	64
4872	2	4273	65
4872	2	4273	66
4872	2	4273	67
2148	6	3937	45
2148	6	3937	46
2148	6	3937	47
6093	4	2395	48
6093	4	2395	49
6093	4	2395	50
4349	2	4992	64
3759	2	4310	38
3759	2	4310	39
3759	2	4310	40
6272	4	6271	26
6272	4	6271	27
6272	4	6271	28
6272	4	6271	29
6272	4	6271	30
6272	4	6271	31
6272	4	6271	32
6272	4	6271	33
6272	4	6271	34
6272	4	6271	35
6272	4	6271	36
6272	4	6271	37
6272	4	6271	38
6272	4	6271	39
6272	4	6271	40
6272	4	6271	41
6272	4	6271	42
6272	4	6271	43
6272	4	6271	44
3574	4	2364	58
3574	4	2364	59
3574	4	2364	60
3574	4	2364	61
3574	4	2364	62
3574	4	2364	63
3574	4	2364	64
3574	4	2364	65
3574	4	2364	66
3574	4	2364	67
3574	4	2364	68
3574	4	2364	69
2351	4	6260	24
2351	4	6260	25
2351	4	6260	26
2351	4	6260	27
2351	4	6260	28
2351	4	6260	29
2351	4	6260	30
2351	4	6260	31
2351	4	6260	32
2351	4	6260	33
2351	4	6260	34
2351	4	6260	35
2351	4	6260	36
2351	4	6260	37
2351	4	6260	38
2351	4	6260	39
4300	2	4341	67
3620	2	4575	61
3620	2	4575	62
3620	2	4575	63
2906	4	943	25
2906	4	943	26
1669	2	4946	55
3364	3	5269	18
4943	2	4333	68
4943	2	4333	69
4943	2	4333	70
4247	2	4425	59
4750	2	4321	57
4750	2	4321	58
1992	4	6224	7
1992	4	6224	8
1992	4	6224	9
1992	4	6224	10
1992	4	6224	11
1992	4	6224	12
1992	4	6224	13
1992	4	6224	14
1992	4	6224	15
1992	4	6224	16
1992	4	6224	17
1992	4	6224	18
1992	4	6224	19
1992	4	6224	20
1992	4	6224	21
1992	4	6224	22
1992	4	6224	23
1992	4	6224	24
1992	4	6224	25
1992	4	6224	26
1992	4	6224	27
1992	4	6224	28
1992	4	6224	29
1992	4	6224	30
1992	4	6224	31
1992	4	6224	32
1992	4	6224	33
1992	4	6224	34
1992	4	6224	35
1992	4	6224	36
1992	4	6224	37
1992	4	6224	38
1992	4	6224	39
274	2	5112	71
2842	4	1840	36
2842	4	1840	37
2808	4	2573	34
2808	4	2573	35
9616	9	9617	67
7782	8	7692	58
7782	8	7692	59
7782	8	7692	60
7782	8	7692	61
7782	8	7692	62
7782	8	7692	63
7782	8	7692	64
7782	8	7692	65
7782	8	7692	66
7782	8	7692	67
7782	8	7692	68
7782	8	7692	69
7782	8	7692	70
4790	2	4663	60
4790	2	4663	61
4790	2	4663	62
4790	2	4663	63
4765	2	4766	68
4765	2	4766	69
1116	8	7656	39
1116	8	7656	40
1116	8	7656	41
6063	4	2830	12
4318	2	4959	58
2567	8	7654	52
2379	2	4521	66
2379	2	4521	67
4772	2	4492	58
4772	2	4492	59
4772	2	4492	60
3766	1	4028	34
3766	1	4028	35
3766	1	4028	36
3766	1	4028	37
3766	1	4028	38
3766	1	4028	39
3766	1	4028	40
3766	1	4028	41
3766	1	4028	42
3766	1	4028	43
3766	1	4028	44
3766	1	4028	45
3766	1	4028	46
3766	1	4028	47
3766	1	4028	48
3766	1	4028	49
3766	1	4028	50
3766	1	4028	51
3766	1	4028	52
3766	1	4028	53
3766	1	4028	54
3766	1	4028	55
3766	1	4028	56
4730	2	4378	40
4730	2	4378	41
4730	2	4378	42
4730	2	4378	43
4730	2	4378	44
4730	2	4378	45
4730	2	4378	46
4730	2	4378	47
4730	2	4378	48
4730	2	4378	49
4730	2	4378	50
4730	2	4378	51
4730	2	4378	52
4730	2	4378	53
778	2	4759	62
778	2	4759	63
778	2	4759	64
778	2	4759	65
184	4	3301	50
184	4	3301	51
184	4	3301	52
184	4	3301	53
184	4	3301	54
184	4	3301	55
184	4	3301	56
184	4	3301	57
184	4	3301	58
184	4	3301	59
184	4	3301	60
184	4	3301	61
4874	2	4596	58
4874	2	4596	59
2987	4	2939	18
2987	4	2939	19
2987	4	2939	20
2987	4	2939	21
2987	4	2939	22
2987	4	2939	23
2987	4	2939	24
2987	4	2939	25
2987	4	2939	26
2987	4	2939	27
2987	4	2939	28
2987	4	2939	29
2987	4	2939	30
2987	4	2939	31
2987	4	2939	32
6260	4	2351	24
6260	4	2351	25
6260	4	2351	26
6260	4	2351	27
6260	4	2351	28
6260	4	2351	29
6260	4	2351	30
6260	4	2351	31
6260	4	2351	32
6260	4	2351	33
6260	4	2351	34
6260	4	2351	35
6260	4	2351	36
6260	4	2351	37
6260	4	2351	38
6260	4	2351	39
6664	5	6665	66
6664	5	6665	67
6664	5	6665	68
6664	5	6665	69
6664	5	6665	70
6664	5	6665	71
7319	5	7308	50
7319	5	7308	51
242	2	4472	44
2075	2	4962	62
3882	1	3883	68
3882	1	3883	69
3882	1	3883	70
834	2	5114	63
3532	3	5744	32
1517	2	5087	47
1517	2	5087	48
1517	2	5087	49
9349	9	9350	66
9349	9	9350	67
9349	9	9350	68
3934	1	4137	42
3934	1	4137	43
3934	1	4137	44
3934	1	4137	45
3934	1	4137	46
3934	1	4137	47
3934	1	4137	48
3934	1	4137	49
3934	1	4137	50
3934	1	4137	51
3934	1	4137	52
3934	1	4137	53
3934	1	4137	54
3934	1	4137	55
3934	1	4137	56
4738	2	4321	54
4738	2	4321	55
4482	2	4435	65
4482	2	4435	66
4482	2	4435	67
3472	8	7659	40
3472	8	7659	41
3472	8	7659	42
3472	8	7659	43
3472	8	7659	44
3472	8	7659	45
3472	8	7659	46
3472	8	7659	47
3472	8	7659	48
3472	8	7659	49
3472	8	7659	50
3472	8	7659	51
3472	8	7659	52
3472	8	7659	53
3472	8	7659	54
3472	8	7659	55
3472	8	7659	56
3472	8	7659	57
3472	8	7659	58
4340	2	4941	55
1968	4	2232	49
1968	4	2232	50
1968	4	2232	51
1968	4	2232	52
1968	4	2232	53
1968	4	2232	54
1968	4	2232	55
1968	4	2232	56
1968	4	2232	57
1968	4	2232	58
1968	4	2232	59
1968	4	2232	60
1968	4	2232	61
1968	4	2232	62
1968	4	2232	63
1968	4	2232	64
1968	4	2232	65
1968	4	2232	66
1968	4	2232	67
1968	4	2232	68
1968	4	2232	69
1968	4	2232	70
6287	4	6288	21
6287	4	6288	22
6287	4	6288	23
6287	4	6288	24
6287	4	6288	25
6287	4	6288	26
6287	4	6288	27
6287	4	6288	28
1964	4	2776	61
1964	4	2776	62
1964	4	2776	63
1964	4	2776	64
1964	4	2776	65
1964	4	2776	66
1964	4	2776	67
1964	4	2776	68
1964	4	2776	69
1964	4	2776	70
4571	2	4735	47
4571	2	4735	48
4571	2	4735	49
10170	9	10171	56
10170	9	10171	57
4898	2	4855	67
4898	2	4855	68
4507	2	4508	58
3758	2	4701	48
3758	2	4701	49
3758	2	4701	50
3758	2	4701	51
3758	2	4701	52
3758	2	4701	53
3758	2	4701	54
3758	2	4701	55
3758	2	4701	56
6490	5	7374	57
6490	5	7374	58
6490	5	7374	59
6490	5	7374	60
6490	5	7374	61
6490	5	7374	62
6490	5	7374	63
6490	5	7374	64
6490	5	7374	65
6490	5	7374	66
4938	2	4939	56
6980	5	6944	52
6980	5	6944	53
6980	5	6944	54
6980	5	6944	55
1797	4	377	45
1797	4	377	46
1797	4	377	47
1797	4	377	48
1797	4	377	49
1797	4	377	50
881	3	5261	7
4867	2	4615	64
4660	2	4691	71
527	2	5117	55
2657	4	3064	52
2657	4	3064	53
2657	4	3064	54
9061	9	9062	59
9061	9	9062	60
4822	2	4390	60
4499	2	4277	65
4499	2	4277	66
4499	2	4277	67
7298	5	7081	44
7298	5	7081	45
7298	5	7081	46
7298	5	7081	47
7298	5	7081	48
7298	5	7081	49
7298	5	7081	50
7298	5	7081	51
7298	5	7081	52
7298	5	7081	53
7298	5	7081	54
7298	5	7081	55
7298	5	7081	56
7298	5	7081	57
5431	4	641	18
5431	4	641	19
5431	4	641	20
5431	4	641	21
5431	4	641	22
5431	4	641	23
5431	4	641	24
5431	4	641	25
5431	4	641	26
5431	4	641	27
5431	4	641	28
5431	4	641	29
5431	4	641	30
5431	4	641	31
5431	4	641	32
5431	4	641	33
5431	4	641	34
5431	4	641	35
5431	4	641	36
5431	4	641	37
4576	2	4329	58
4576	2	4329	59
10494	9	9715	67
1862	4	6246	22
1862	4	6246	23
1862	4	6246	24
1862	4	6246	25
1862	4	6246	26
1862	4	6246	27
1862	4	6246	28
1862	4	6246	29
1862	4	6246	30
1862	4	6246	31
1862	4	6246	32
1862	4	6246	33
1862	4	6246	34
1862	4	6246	35
1862	4	6246	36
1862	4	6246	37
1862	4	6246	38
1862	4	6246	39
1862	4	6246	40
1862	4	6246	41
1862	4	6246	42
1862	4	6246	43
1862	4	6246	44
1862	4	6246	45
1862	4	6246	46
1862	4	6246	47
1862	4	6246	48
1862	4	6246	49
1862	4	6246	50
4162	1	4013	51
4162	1	4013	52
4162	1	4013	53
4162	1	4013	54
4162	1	4013	55
4162	1	4013	56
8056	9	8057	2
8056	9	8057	3
8056	9	8057	4
8056	9	8057	5
8056	9	8057	6
8056	9	8057	7
8056	9	8057	8
8056	9	8057	9
8056	9	8057	10
8056	9	8057	11
8056	9	8057	12
8056	9	8057	13
8056	9	8057	14
8056	9	8057	15
8056	9	8057	16
8056	9	8057	17
8056	9	8057	18
8056	9	8057	19
8056	9	8057	20
8056	9	8057	21
8056	9	8057	22
8056	9	8057	23
8056	9	8057	24
8056	9	8057	25
8056	9	8057	26
8056	9	8057	27
8056	9	8057	28
8056	9	8057	29
8056	9	8057	30
8056	9	8057	31
8056	9	8057	32
8056	9	8057	33
8056	9	8057	34
8056	9	8057	35
8056	9	8057	36
8056	9	8057	37
8056	9	8057	38
8056	9	8057	39
8056	9	8057	40
8056	9	8057	41
8056	9	8057	42
8056	9	8057	43
8056	9	8057	44
8056	9	8057	45
8056	9	8057	46
331	2	4952	62
331	2	4952	63
331	2	4952	64
331	2	4952	65
4587	2	4321	54
4361	2	5116	54
4361	2	5116	55
4361	2	5116	56
4361	2	5116	57
4361	2	5116	58
4361	2	5116	59
4361	2	5116	60
4361	2	5116	61
4361	2	5116	62
3740	2	4524	65
3740	2	4524	66
3740	2	4524	67
3740	2	4524	68
3740	2	4524	69
3740	2	4524	70
257	2	5024	53
257	2	5024	54
257	2	5024	55
2631	2	4715	69
4516	2	4485	60
4516	2	4485	61
4516	2	4485	62
4233	2	4696	63
4233	2	4696	64
7702	8	7683	63
7702	8	7683	64
2300	2	4333	56
2300	2	4333	57
2300	2	4333	58
4862	2	4567	60
8931	9	8932	16
8931	9	8932	17
8931	9	8932	18
8931	9	8932	19
8931	9	8932	20
8931	9	8932	21
8931	9	8932	22
8931	9	8932	23
8931	9	8932	24
8931	9	8932	25
8931	9	8932	26
8931	9	8932	27
8931	9	8932	28
8931	9	8932	29
8931	9	8932	30
8931	9	8932	31
8931	9	8932	32
8931	9	8932	33
8931	9	8932	34
8931	9	8932	35
8931	9	8932	36
8931	9	8932	37
8931	9	8932	38
8931	9	8932	39
